UserID,Month,Income,Food,Travel,Shopping,Bills,Entertainment,Healthcare,Education,Others,PreviousExpense,NextMonthExpense
32,19,40277,4738,1324,4458,10122,1981,2616,3631,1613,32335,30483
32,20,40277,4944,4043,5357,11625,2101,2191,1270,780,30483,32311
32,21,40277,4615,2186,1904,10217,2865,2354,1614,2515,32311,28270
32,22,40277,4632,1079,2246,5406,3191,590,1261,918,28270,19323
32,23,40277,4936,1512,6858,8591,3978,533,1453,869,19323,28730
32,24,40277,4513,3021,2779,7800,2721,1776,3718,2541,28730,28869
33,1,78679,12254,1129,3705,5657,1598,729,1591,2107,25597,28770
33,2,78679,8317,2925,2487,6574,2024,2062,3892,551,28770,28832
33,3,78679,8635,4146,6854,7039,2576,2314,1512,637,28832,33713
33,4,78679,9121,4011,1769,9269,3727,1353,2436,2093,33713,33779
33,5,78679,12157,2278,3646,6299,3577,672,3550,2751,33779,34930
33,6,78679,11146,2037,4942,10230,2223,1313,1976,713,34930,34580
33,7,78679,13304,1892,1925,6933,3592,2278,1829,561,34580,32314
33,8,78679,8921,2130,5789,5980,2621,1495,536,672,32314,28144
33,9,78679,11525,3829,4893,10639,3442,1134,2021,866,28144,38349
33,10,78679,9433,3047,1748,10619,3533,1886,3611,745,38349,34622
33,11,78679,8244,3640,2260,10745,3196,939,1015,2498,34622,32537
33,12,78679,9332,3287,6280,11198,2422,2296,3503,1290,32537,39608
33,13,78679,8002,2547,3934,10934,1551,1526,661,2487,39608,31642
33,14,78679,12315,3289,3414,9446,3855,2507,1277,2821,31642,38924
33,15,78679,9042,2424,3651,10999,2918,1627,3905,2952,38924,37518
33,16,78679,13623,3271,2313,5564,3175,1134,2340,1711,37518,33131
33,17,78679,13025,3218,4007,8719,1002,2572,2052,1259,33131,35854
33,18,78679,13425,3538,3982,11357,3540,1478,1813,759,35854,39892
33,19,78679,12011,3207,4174,6555,3146,2537,3636,2758,39892,38024
33,20,78679,8838,2159,3642,8357,3625,1819,952,894,38024,30286
33,21,78679,11161,1273,1358,11841,1531,1231,628,1327,30286,30350
33,22,78679,8541,1784,1808,5260,3338,2091,3194,2506,30350,28522
33,23,78679,11177,3872,5835,7096,1201,2000,1404,2981,28522,35566
33,24,78679,12386,1053,2709,10371,3012,827,2417,748,35566,33523
34,1,77307,12328,4647,4407,11734,2511,738,3873,1588,27142,41826
34,2,77307,11002,4007,1576,11835,2244,819,1384,2627,41826,35494
34,3,77307,8331,3970,2892,9355,2578,1276,1291,2655,35494,32348
34,4,77307,11793,3334,6122,6465,3287,2786,2200,932,32348,36919
34,5,77307,12469,3361,3932,10525,2878,2249,926,1183,36919,37523
34,6,77307,12631,3252,4289,9134,2382,1147,2686,2957,37523,38478
34,7,77307,10470,2443,3581,9506,2329,2022,2188,2263,38478,34802
34,8,77307,12840,2324,5984,6971,3306,2734,1376,2036,34802,37571
34,9,77307,12466,4793,3081,7949,2853,2332,2126,500,37571,36100
34,10,77307,12222,2165,5880,5133,3120,1053,1736,526,36100,31835
34,11,77307,9588,1908,2759,7579,1088,1630,2767,2594,31835,29913
34,12,77307,11171,4792,5682,6267,1386,654,2385,1956,29913,34293
34,13,77307,8696,2085,4007,9769,2023,1454,1549,1730,34293,31313
34,14,77307,8299,2637,5661,6781,1316,1829,3747,2476,31313,32746
34,15,77307,8800,4382,6649,10757,3360,890,2938,1730,32746,39506
34,16,77307,7961,4310,5720,8125,1321,729,3657,1869,39506,33692
34,17,77307,9882,4347,4557,8412,1493,1428,3562,2967,33692,36648
34,18,77307,13474,3596,6178,8133,1221,1748,2647,668,36648,37665
34,19,77307,9705,3313,2225,7677,3057,1404,1127,706,37665,29214
34,20,77307,11896,2609,4650,11167,3437,2856,2567,868,29214,40050
34,21,77307,9104,2186,4230,6212,1541,1876,838,2449,40050,28436
34,22,77307,11264,1201,5490,8270,2075,848,2132,2555,28436,33835
34,23,77307,10417,3858,2068,11242,1552,2469,2790,1311,33835,35707
34,24,77307,10747,3671,5680,6606,3298,2647,1508,1492,35707,35649
35,1,39390,6386,2324,6609,9718,1366,960,3251,2194,22362,32808
35,2,39390,5273,2426,2560,7627,2411,2932,3184,599,32808,27012
35,3,39390,6364,1693,3864,10048,2811,1097,2304,683,27012,28864
35,4,39390,6851,1956,2635,10614,2531,1138,3603,851,28864,30179
35,5,39390,4293,1223,2991,10087,1604,1678,556,1906,30179,24338
35,6,39390,6125,1455,3499,8686,2929,593,1859,1356,24338,26502
35,7,39390,6270,1867,2669,9476,3143,1559,2747,2478,26502,30209
35,8,39390,5902,1578,6694,10724,3737,575,2042,2887,30209,34139
35,9,39390,6794,3157,1356,7092,1697,746,1663,1322,34139,23827
35,10,39390,6425,3531,3222,5434,2904,534,772,2091,23827,24913
35,11,39390,6019,3715,6407,7950,1441,578,1698,2083,24913,29891
35,12,39390,4667,2559,5165,10813,1407,1792,2485,2945,29891,31833
35,13,39390,5614,1763,2629,9101,2875,2796,3418,588,31833,28784
35,14,39390,4064,4777,5336,7497,2366,2506,2111,1143,28784,29800
35,15,39390,3996,3802,3882,7911,3560,1738,1467,2553,29800,28909
35,16,39390,4808,1253,6126,7110,2585,620,2773,1647,28909,26922
35,17,39390,4649,2399,4218,10381,1562,859,3489,2065,26922,29622
35,18,39390,5579,3777,6017,10124,3811,1431,2209,1484,29622,34432
35,19,39390,5744,2746,3559,9959,2348,2339,2720,1039,34432,30454
35,20,39390,4590,1567,5759,9434,3801,1328,1065,1765,30454,29309
35,21,39390,6108,4680,5291,6107,2761,1094,3187,2813,29309,32041
35,22,39390,6829,2300,1555,9565,3183,984,1254,1800,32041,27470
35,23,39390,6584,1596,6956,5241,2305,2195,2184,1742,27470,28803
35,24,39390,5334,4824,6217,11048,2121,1122,3691,1269,28803,35626
36,1,43994,5049,4122,6013,10054,2093,2980,2822,1445,20155,34578
36,2,43994,6498,1945,6630,5213,2471,825,3318,2452,34578,29352
36,3,43994,4871,4465,5953,8840,3916,2031,1253,2087,29352,33416
36,4,43994,6129,1563,2341,6583,1926,632,2173,561,33416,21908
36,5,43994,7656,4892,4383,6823,3749,1330,3603,1337,21908,33773
36,6,43994,4632,4797,4598,10054,3006,1830,2374,1510,33773,32801
36,7,43994,5904,4179,1342,9980,2558,1781,2114,2842,32801,30700
36,8,43994,6489,3151,6254,10768,1157,2632,947,2349,30700,33747
36,9,43994,6007,4595,1347,7012,3124,2703,2120,660,33747,27568
36,10,43994,6362,3114,6166,5403,1777,1692,2300,2130,27568,28944
36,11,43994,7512,4168,3342,8779,1681,2230,1705,723,28944,30140
36,12,43994,6827,4701,2165,8797,3646,2350,870,2550,30140,31906
36,13,43994,4797,4189,5795,10702,3238,1054,2110,2193,31906,34078
36,14,43994,5537,1102,2465,8716,3417,1327,2362,869,34078,25795
36,15,43994,5279,3833,6313,10828,1671,1006,873,967,25795,30770
36,16,43994,6884,3597,3973,5698,3145,2073,3477,2595,30770,31442
36,17,43994,6553,1654,4102,9508,2558,679,3646,1199,31442,29899
36,18,43994,7610,3316,6402,6229,1664,1092,1232,710,29899,28255
36,19,43994,5876,2267,6981,11296,2827,1682,3065,1240,28255,35234
36,20,43994,4813,1538,2661,5028,3550,1536,550,2378,35234,22054
36,21,43994,6150,3042,5452,11614,1023,2990,2521,1474,22054,34266
36,22,43994,5162,3701,4897,8717,2679,2309,825,2962,34266,31252
36,23,43994,6511,2002,5483,7278,3538,2783,3859,1350,31252,32804
36,24,43994,4571,1607,1451,10351,2429,650,1095,632,32804,22786
37,1,69117,12000,1200,1892,8415,1730,1160,3252,1664,23424,31313
37,2,69117,10290,3832,6733,9873,3344,2802,1226,2365,31313,40465
37,3,69117,11055,2475,1293,5762,2225,1822,2009,2052,40465,28693
37,4,69117,11447,4106,4500,11908,3254,765,1699,2428,28693,40107
37,5,69117,7655,3845,3248,7696,3158,2194,2648,1359,40107,31803
37,6,69117,10759,3506,1476,5895,3340,2666,859,2481,31803,30982
37,7,69117,10915,3477,6790,7352,2749,2993,3972,1796,30982,40044
37,8,69117,8347,3355,6105,7898,1531,2804,2533,2628,40044,35201
37,9,69117,10943,3038,5034,11618,1736,2996,1453,1689,35201,38507
37,10,69117,12326,1006,1968,5196,2904,983,3520,1349,38507,29252
37,11,69117,11332,2698,4391,5372,2367,1932,2795,1369,29252,32256
37,12,69117,6974,1824,6652,7307,2042,777,1760,1729,32256,29065
37,13,69117,9713,2326,1050,5932,3809,1865,1898,2122,29065,28715
37,14,69117,10917,3523,1238,11816,1719,1294,1853,1884,28715,34244
37,15,69117,12011,2962,4887,11531,1145,1056,2472,1136,34244,37200
37,16,69117,10379,4653,5398,7745,2894,2195,3541,729,37200,37534
37,17,69117,11529,2226,5628,10938,3777,1792,2774,2694,37534,41358
37,18,69117,7015,3365,6615,7717,2448,771,1111,1648,41358,30690
37,19,69117,11560,2389,4073,10132,3188,1179,2838,2980,30690,38339
37,20,69117,9065,3437,1957,11408,2262,1788,3407,629,38339,33953
37,21,69117,8412,1355,5071,6946,2522,2351,3897,1739,33953,32293
37,22,69117,8106,2238,2433,5919,2532,653,3685,1327,32293,26893
37,23,69117,11961,2817,5145,5204,2976,2548,1131,1279,26893,33061
37,24,69117,8792,2980,7000,9289,2271,1840,1086,902,33061,34160
38,1,97652,17520,1840,6935,5299,2881,2087,3423,2639,29087,42624
38,2,97652,10670,2273,1360,10628,3434,856,1865,2412,42624,33498
38,3,97652,16711,1422,5264,11276,3699,1779,592,2865,33498,43608
38,4,97652,15690,3616,2719,7628,1821,1288,1673,1633,43608,36068
38,5,97652,13923,4165,4613,10497,1481,1616,1111,1145,36068,38551
38,6,97652,11902,1062,6103,9584,3105,919,1346,2722,38551,36743
38,7,97652,12501,2304,3220,6159,3885,1660,2851,1502,36743,34082
38,8,97652,11103,2275,6023,7774,3214,2317,707,1032,34082,34445
38,9,97652,9991,4699,6533,5413,1433,2071,720,852,34445,31712
38,10,97652,13096,1733,6772,9883,3427,2326,3024,1956,31712,42217
38,11,97652,12206,4348,2623,10840,3747,2685,821,2407,42217,39677
38,12,97652,14200,1380,6722,8836,1398,2366,1771,2406,39677,39079
38,13,97652,13441,4880,2833,6177,3526,1556,1988,2105,39079,36506
38,14,97652,11197,4757,6449,7706,2330,2356,2496,623,36506,37914
38,15,97652,10275,1462,3879,8921,2889,1199,1656,1927,37914,32208
38,16,97652,14487,1521,5161,5843,2661,938,1834,2777,32208,35222
38,17,97652,14838,4245,3474,9364,2888,2141,2918,2193,35222,42061
38,18,97652,11628,1998,5488,6302,2975,2072,770,1895,42061,33128
38,19,97652,11391,3842,5841,8531,2783,2823,3724,1901,33128,40836
38,20,97652,14019,1967,2417,10428,3742,819,3528,2851,40836,39771
38,21,97652,16302,1468,5851,9883,2896,1832,2773,899,39771,41904
38,22,97652,16186,1721,3523,8324,1285,2950,945,2942,41904,37876
38,23,97652,15791,2552,3682,9049,3641,751,870,1391,37876,37727
38,24,97652,16147,4634,5757,11184,3605,500,3600,1100,37727,46527
39,1,49558,7062,2597,6042,9734,2831,1301,1342,1796,25421,32705
39,2,49558,6144,4253,6566,7494,2780,1910,865,2886,32705,32898
39,3,49558,4987,3090,4311,11943,1522,1704,755,2012,32898,30324
39,4,49558,8528,4964,1435,5006,3880,2793,3861,1971,30324,32438
39,5,49558,5390,2155,1255,6927,2768,2917,2114,1803,32438,25329
39,6,49558,7777,2663,4125,8565,3232,1365,3213,1210,25329,32150
39,7,49558,6838,1770,5550,8150,2475,2208,1131,1681,32150,29803
39,8,49558,8910,3744,2028,6100,1047,793,3155,564,29803,26341
39,9,49558,5526,4624,4987,10389,2788,1056,846,1062,26341,31278
39,10,49558,7502,2703,4735,11462,3848,2975,2243,1236,31278,36704
39,11,49558,6757,2737,5522,11718,2843,2075,1955,1424,36704,35031
39,12,49558,5692,3476,1060,9734,3040,1469,3416,2555,35031,30442
39,13,49558,6023,4795,5474,9721,2503,637,655,2827,30442,32635
39,14,49558,6871,2509,1927,9753,2972,827,1081,2656,32635,28596
39,15,49558,8855,4074,3289,8808,3117,820,2643,2998,28596,34604
39,16,49558,5306,2935,6166,11075,3718,819,3301,2708,34604,36028
39,17,49558,8119,2279,6022,5432,2407,2691,3688,544,36028,31182
39,18,49558,6814,3099,4843,9701,2357,2224,1945,1706,31182,32689
39,19,49558,6102,1144,6693,9895,2245,2808,1566,751,32689,31204
39,20,49558,7450,3368,2385,9692,1211,1695,3813,611,31204,30225
39,21,49558,6092,1337,2038,9141,1314,1638,1532,1042,30225,24134
39,22,49558,7397,2127,3104,5116,1456,2973,1215,2923,24134,26311
39,23,49558,7885,3699,4658,8029,1718,1570,3705,1467,26311,32731
39,24,49558,6878,4274,5320,5271,2404,845,1094,2939,32731,29025
40,1,50204,8043,2691,4138,6949,3706,2302,3473,1185,26125,32487
40,2,50204,5867,4007,3826,5445,3630,1582,3594,975,32487,28926
40,3,50204,5231,2900,4266,8901,2234,2450,3556,2681,28926,32219
40,4,50204,5958,3799,6780,8195,2943,1575,1094,2672,32219,33016
40,5,50204,8515,1048,3365,11531,2838,2064,3279,1793,33016,34433
40,6,50204,8883,3797,1336,5797,3176,1949,3958,2268,34433,31164
40,7,50204,7472,3670,3233,7744,2107,1593,3786,902,31164,30507
40,8,50204,6045,3392,4204,8777,3765,1490,3507,2911,30507,34091
40,9,50204,8114,3129,3764,10551,3827,1236,1783,2743,34091,35147
40,10,50204,5062,1034,1556,5097,2684,900,2651,925,35147,19909
40,11,50204,7773,2439,2797,10941,2160,1531,1290,639,19909,29570
40,12,50204,5115,1376,1465,9867,3689,1388,2955,998,29570,26853
40,13,50204,7864,1491,1707,9953,1532,2039,3188,2818,26853,30592
40,14,50204,8246,1756,1908,10698,1754,1537,1706,2412,30592,30017
40,15,50204,7673,1310,6232,8714,2132,2248,3335,1824,30017,33468
40,16,50204,6053,4197,1606,7271,1255,2067,2091,1862,33468,26402
40,17,50204,9020,2057,3168,6457,2804,784,2514,1321,26402,28125
40,18,50204,7471,1730,6287,9030,1444,1089,2714,2266,28125,32031
40,19,50204,5897,3635,1870,8617,3930,1560,923,642,32031,27074
40,20,50204,5313,3340,6960,7052,2826,576,2538,1109,27074,29714
40,21,50204,7642,1003,1309,10444,2599,1591,1120,1850,29714,27558
40,22,50204,8653,3353,1030,9222,3898,2509,2458,2286,27558,33409
40,23,50204,6642,3980,1574,9424,1925,513,2074,2474,33409,28606
40,24,50204,5507,3192,3940,7731,3792,1740,2140,726,28606,28768
41,1,41883,5979,4935,3785,5659,2882,1687,3153,1331,23985,29411
41,2,41883,4780,1161,4147,10412,1782,1724,3350,2097,29411,29453
41,3,41883,7192,3583,6642,7943,2992,847,3091,2293,29453,34583
41,4,41883,6652,1573,1292,6581,1103,2928,1476,2503,34583,24108
41,5,41883,5490,4247,5428,10270,2260,2546,2687,2340,24108,35268
41,6,41883,7426,1067,1303,7779,1229,1883,3726,675,35268,25088
41,7,41883,5547,1867,6356,10466,3142,2377,3277,2697,25088,35729
41,8,41883,4687,3373,2908,5590,1151,1079,2502,578,35729,21868
41,9,41883,5767,4760,6065,5375,1994,1034,558,1205,21868,26758
41,10,41883,6308,4705,3517,11723,1398,2368,3003,1199,26758,34221
41,11,41883,6987,1261,1871,5935,3036,2937,3773,1403,34221,27203
41,12,41883,4399,1830,4491,7763,3778,2146,1828,994,27203,27229
41,13,41883,7458,3359,5471,6125,2317,1373,3630,686,27229,30419
41,14,41883,6175,2374,1517,5989,2121,1078,3602,2200,30419,25056
41,15,41883,4751,2515,5533,6351,2796,1497,2883,666,25056,26992
41,16,41883,4635,4240,6178,10017,2540,1146,564,2494,26992,31814
41,17,41883,4458,1029,2469,5730,3894,2931,1662,2204,31814,24377
41,18,41883,6511,4245,4899,10671,1519,1344,1086,1609,24377,31884
41,19,41883,5940,2687,2959,6429,3500,654,2942,1237,31884,26348
41,20,41883,6591,3506,1721,10137,2233,1924,2215,518,26348,28845
41,21,41883,6056,1786,1962,9343,1391,1982,3617,2710,28845,28847
41,22,41883,5888,2901,6131,10401,1852,1632,717,1293,28847,30815
41,23,41883,4565,1611,6613,11912,2943,2537,1222,1154,30815,32557
41,24,41883,6433,1176,1442,10282,2491,1667,1358,2280,32557,27129
42,1,62949,9401,4645,4712,5354,1427,714,2701,1220,23477,30174
42,2,62949,7090,1119,4973,9218,1475,790,1463,2321,30174,28449
42,3,62949,9279,2335,4432,6628,3772,1834,1442,951,28449,30673
42,4,62949,7937,1401,2942,11043,2689,1319,2038,1403,30673,30772
42,5,62949,6665,3396,4968,5445,2785,1093,1385,2996,30772,28733
42,6,62949,8586,2586,4059,6117,2874,1295,3088,1968,28733,30573
42,7,62949,11207,1828,3751,6042,1131,2829,744,1649,30573,29181
42,8,62949,6982,4488,4813,8756,2713,1201,3614,1907,29181,34474
42,9,62949,7402,2208,5944,6284,3613,1196,2867,2764,34474,32278
42,10,62949,10600,1354,4372,9274,3003,1386,2923,2439,32278,35351
42,11,62949,10509,2143,1118,10980,2753,1510,1515,1840,35351,32368
42,12,62949,8481,1910,5847,6220,3349,520,2211,681,32368,29219
42,13,62949,6496,2927,5130,5275,2743,2675,2115,2463,29219,29824
42,14,62949,10372,3853,1802,8706,3028,1485,840,2787,29824,32873
42,15,62949,10087,3839,6994,8331,1892,1043,1968,1711,32873,35865
42,16,62949,7498,1371,1130,8930,3740,1748,1162,2381,35865,27960
42,17,62949,10615,4060,5781,5199,2863,2399,3661,1067,27960,35645
42,18,62949,10697,2660,2515,11470,2517,2401,3383,505,35645,36148
42,19,62949,10627,1289,4152,10658,2363,2674,633,1714,36148,34110
42,20,62949,8439,2105,6718,10017,3221,2856,3754,1348,34110,38458
42,21,62949,10261,1331,6082,7750,1224,2608,3263,1990,38458,34509
42,22,62949,10766,1454,4137,7994,2906,667,1997,2000,34509,31921
42,23,62949,7177,3288,6774,5548,3296,1338,1066,1871,31921,30358
42,24,62949,7496,1465,6316,8919,3376,1359,3584,1423,30358,33938
43,1,72003,12372,3062,6572,8464,2135,723,759,2027,23778,36114
43,2,72003,9188,2991,5107,9314,1502,2425,3407,2678,36114,36612
43,3,72003,11107,3182,3394,8702,3543,2007,3776,768,36612,36479
43,4,72003,8285,4620,4750,5715,1328,2100,1232,1681,36479,29711
43,5,72003,12720,1315,1895,6349,2130,958,3355,1106,29711,29828
43,6,72003,10059,4583,2673,9265,3569,592,1700,2206,29828,34647
43,7,72003,12785,3217,2081,8882,2420,2220,2318,587,34647,34510
43,8,72003,8879,1257,1180,11569,1951,2628,3140,1875,34510,32479
43,9,72003,9571,2404,6371,10292,2336,2491,2930,2671,32479,39066
43,10,72003,12049,2823,4751,7491,3323,1040,3733,1755,39066,36965
43,11,72003,8189,2064,2857,8966,2523,1680,3652,693,36965,30624
43,12,72003,8054,2164,4734,6362,3533,1158,3415,2692,30624,32112
43,13,72003,8843,4986,2436,11875,3900,1128,1160,1474,32112,35802
43,14,72003,7873,2296,5706,6036,2805,1566,2014,1255,35802,29551
43,15,72003,8382,3896,1284,10452,2298,1908,1105,2027,29551,31352
43,16,72003,9783,4995,2331,9371,2235,997,602,2157,31352,32471
43,17,72003,12563,4147,2190,8752,2311,1139,517,2737,32471,34356
43,18,72003,12819,2356,6302,10779,2210,2441,1687,2849,34356,41443
43,19,72003,11041,4275,5630,10968,2810,1887,3322,960,41443,40893
43,20,72003,11414,4687,1328,6142,3777,2756,978,1761,40893,32843
43,21,72003,7343,3529,2805,8653,2463,878,1836,725,32843,28232
43,22,72003,10703,1799,5779,9312,1909,1638,1301,592,28232,33033
43,23,72003,7681,4479,4649,10546,3750,857,2596,2115,33033,36673
43,24,72003,8320,2301,5941,9956,3095,729,3231,1978,36673,35551
44,1,82108,12913,2751,4028,8163,2527,549,1665,1912,20423,34508
44,2,82108,10518,2825,5595,5717,1883,2319,3537,2202,34508,34596
44,3,82108,13489,2182,2341,11600,3981,2236,3484,2196,34596,41509
44,4,82108,9127,3405,5898,5705,1588,1351,1742,2444,41509,31260
44,5,82108,14703,3151,3747,5541,3419,2039,862,527,31260,33989
44,6,82108,10900,4745,3239,8395,1716,2776,2392,2826,33989,36989
44,7,82108,13171,1560,2632,6523,2563,1685,2768,2509,36989,33411
44,8,82108,8488,4384,3473,11836,3397,1744,2523,2790,33411,38635
44,9,82108,13070,1919,1219,11481,1010,1130,1575,1729,38635,33133
44,10,82108,14490,4417,6214,8871,1508,1678,2208,1234,33133,40620
44,11,82108,11441,3817,6282,7004,1116,988,3632,1635,40620,35915
44,12,82108,11449,4975,1546,9906,2481,2880,2468,2816,35915,38521
44,13,82108,11075,2056,6144,10618,2949,989,2028,2599,38521,38458
44,14,82108,13025,1071,3126,6334,3382,739,1098,1809,38458,30584
44,15,82108,11239,3839,2109,7927,1668,716,1616,1979,30584,31093
44,16,82108,10966,4735,3916,5399,2187,1694,2669,814,31093,32380
44,17,82108,11586,4139,6144,6501,1387,2952,3582,1184,32380,37475
44,18,82108,11782,4573,3590,11773,3805,1733,1611,1984,37475,40851
44,19,82108,8840,3375,3880,11744,1588,552,1060,2622,40851,33661
44,20,82108,10059,4189,4972,8375,2393,1167,919,1392,33661,33466
44,21,82108,9226,1905,2543,11513,3288,2653,3965,2679,33466,37772
44,22,82108,12891,3876,1933,8418,2886,812,977,1037,37772,32830
44,23,82108,14276,2964,3852,7552,3830,1985,1069,2310,32830,37838
44,24,82108,14055,3447,5285,11255,2401,1205,3407,1747,37838,42802
45,1,33769,3977,4509,6687,6166,3818,1428,1759,1013,19943,29357
45,2,33769,3943,1321,4480,10659,1457,818,577,2483,29357,25738
45,3,33769,5422,1174,2608,5883,1134,2603,2929,742,25738,22495
45,4,33769,4644,4721,3072,5354,1271,1735,3234,542,22495,24573
45,5,33769,5415,4204,2014,9929,1841,2906,1319,1256,24573,28884
45,6,33769,5188,1119,1743,6192,2136,2874,1924,1942,28884,23118
45,7,33769,3810,3050,6968,10021,1990,2568,2835,779,23118,32021
45,8,33769,3644,3368,1114,9332,1888,1284,1654,1203,32021,23487
45,9,33769,5812,3200,1035,10942,1404,1376,2565,2444,23487,28778
45,10,33769,4366,3414,2516,8601,3758,939,1240,1953,28778,26787
45,11,33769,6027,2737,2755,9212,1932,2169,962,1787,26787,27581
45,12,33769,3710,1451,5257,6113,3030,1979,3386,1680,27581,26606
45,13,33769,4882,1166,1673,7687,3022,973,2076,1661,26606,23140
45,14,33769,4611,4015,3555,10628,2818,1425,2768,2168,23140,31988
45,15,33769,4161,4503,4505,6546,1285,2448,3281,2005,31988,28734
45,16,33769,3861,3761,5027,10505,1430,2123,2294,2640,28734,31641
45,17,33769,5155,1348,1976,6174,2617,2140,3346,2918,31641,25674
45,18,33769,6017,4036,2382,5530,2489,1315,1887,1320,25674,24976
45,19,33769,4984,2655,2005,6907,2739,2544,1640,2883,24976,26357
45,20,33769,4980,4097,6274,8278,2458,2448,3230,2970,26357,34735
45,21,33769,5943,2984,5189,7284,1603,2362,942,1000,34735,27307
45,22,33769,4054,3036,2890,10147,1551,621,907,716,27307,23922
45,23,33769,5620,3040,6555,5219,1733,2067,2976,1839,23922,29049
45,24,33769,3789,3547,6105,5789,1313,2629,3643,2516,29049,29331
46,1,91082,11247,3039,5016,9135,2071,2721,1907,2714,21308,37850
46,2,91082,13091,4901,1258,8525,1487,2071,2343,1788,37850,35464
46,3,91082,15322,2812,4765,5294,1134,1224,2780,1741,35464,35072
46,4,91082,15554,1672,5026,8528,1550,1779,3431,2093,35072,39633
46,5,91082,12660,1448,5660,10529,3009,2768,3307,2709,39633,42090
46,6,91082,13277,2949,5605,11998,1640,2575,728,2103,42090,40875
46,7,91082,11027,3420,4094,10053,3770,1944,3639,1665,40875,39612
46,8,91082,11443,1115,5837,5369,1525,2000,1928,2891,39612,32108
46,9,91082,9304,4650,6121,7795,2558,898,2253,1913,32108,35492
46,10,91082,16336,2687,3877,5462,3708,1500,1514,1461,35492,36545
46,11,91082,13830,3427,1695,10636,1268,1748,968,1882,36545,35454
46,12,91082,10345,3205,3671,5306,2887,2230,2826,2608,35454,33078
46,13,91082,15676,2092,1167,10701,2923,2908,591,1796,33078,37854
46,14,91082,11860,2598,3641,9690,1400,2500,909,1343,37854,33941
46,15,91082,11556,3059,6467,7781,1682,1726,1988,2285,33941,36544
46,16,91082,10578,3602,1617,11884,3194,1376,1677,1586,36544,35514
46,17,91082,9454,3349,4293,11591,1925,876,3439,2868,35514,37795
46,18,91082,9798,2379,3239,5551,3320,2675,2446,2249,37795,31657
46,19,91082,10636,4258,1628,10337,2236,2567,3793,1728,31657,37183
46,20,91082,12262,3211,3566,6639,2697,2147,1529,2610,37183,34661
46,21,91082,12410,4127,5485,6479,1076,2614,1264,2862,34661,36317
46,22,91082,12745,3706,4828,7194,3612,2682,3813,2276,36317,40856
46,23,91082,15918,3976,6134,5490,3139,1321,1992,2394,40856,40364
46,24,91082,10184,1616,6614,11271,2229,2283,2180,1805,40364,38182
47,1,38444,4470,2689,3186,11747,2175,1157,1550,2962,28386,29936
47,2,38444,4570,1976,1930,6228,1786,613,1505,1771,29936,20379
47,3,38444,5271,3293,4572,8457,3649,651,1327,1152,20379,28372
47,4,38444,4683,1119,3116,11468,2137,2755,1220,672,28372,27170
47,5,38444,6808,2990,1163,5453,1343,1785,2964,1720,27170,24226
47,6,38444,6511,4688,4334,7977,3751,869,2125,1075,24226,31330
47,7,38444,4570,3338,5098,5988,3137,2877,3674,2651,31330,31333
47,8,38444,4618,4623,1739,6950,3456,1000,3666,1783,31333,27835
47,9,38444,4857,3393,4194,11601,1966,2232,1392,1090,27835,30725
47,10,38444,4172,1876,3249,8600,2672,1541,2914,729,30725,25753
47,11,38444,5352,2534,6731,5925,2296,2735,2235,2445,25753,30253
47,12,38444,5944,4945,3275,11424,1593,1986,2446,2006,30253,33619
47,13,38444,6370,1086,6287,9962,1142,723,3329,1481,33619,30380
47,14,38444,4622,2575,3533,10234,3869,1986,3826,999,30380,31644
47,15,38444,5489,1968,4624,8182,1032,2109,1546,1732,31644,26682
47,16,38444,4121,4369,2928,7436,1861,1156,2297,1799,26682,25967
47,17,38444,6549,4140,6279,8328,1138,1622,828,2513,25967,31397
47,18,38444,5293,2691,3725,10876,2730,911,3876,1156,31397,31258
47,19,38444,5992,3073,1543,7882,2723,2966,3486,2743,31258,30408
47,20,38444,6113,2856,6695,5224,1213,1252,3081,2316,30408,28750
47,21,38444,6277,1557,1025,8282,1819,1751,1785,2858,28750,25354
47,22,38444,4097,1646,3044,9230,3922,1032,3969,2933,25354,29873
47,23,38444,5953,4246,3616,8698,2959,1046,1567,1210,29873,29295
47,24,38444,5958,4386,3683,11549,2154,1313,845,2197,29295,32085
48,1,78182,10279,2545,5672,6838,1084,594,2787,1436,20980,31235
48,2,78182,13490,4990,4788,6624,2072,1191,703,2142,31235,36000
48,3,78182,11683,3459,3131,6222,1364,2007,1196,2823,36000,31885
48,4,78182,8552,3943,5307,8564,2858,2524,985,1419,31885,34152
48,5,78182,12281,1780,3180,7358,3024,2064,1033,2266,34152,32986
48,6,78182,13174,3457,2765,11750,2159,1275,2213,1238,32986,38031
48,7,78182,10373,1597,1235,7377,2072,1464,3030,2347,38031,29495
48,8,78182,13493,2514,5775,10605,3651,2376,851,542,29495,39807
48,9,78182,10750,4569,3648,10677,2628,1369,3421,2070,39807,39132
48,10,78182,12249,4015,5892,7099,1299,890,2781,740,39132,34965
48,11,78182,8144,4813,2923,8857,2451,2983,3247,2950,34965,36368
48,12,78182,12256,4317,1372,5043,2038,2566,3038,2060,36368,32690
48,13,78182,9710,2616,6498,8038,1541,2791,668,2877,32690,34739
48,14,78182,8940,1695,5126,9037,2389,2417,1040,867,34739,31511
48,15,78182,9802,3172,4546,6161,2066,978,1783,680,31511,29188
48,16,78182,13938,3044,3301,11126,2476,2261,1658,1578,29188,39382
